Country Code,Year,Inflation,Population,GDP,Export,Import
SGP,1985,-0.059467128737344,-0.24933364209914294,-0.20039109613669312,-0.5933589335196866,-1.1831001352603656
SGP,1986,-0.0644127080657113,-0.2493524775242619,-0.20083398751135875,-0.5940687739217726,-1.1886581731246502
SGP,1987,-0.05935266579180932,-0.24905058589627135,-0.19902097458393564,-0.5802184965908533,-1.138065887823767
SGP,1988,-0.05670237656159519,-0.24853072378943683,-0.19556027289830202,-0.5564615494763354,-1.056919827432758
SGP,1989,-0.05452285593451119,-0.2479126463118387,-0.19160081681659547,-0.5444806155001845,-1.0153418568173653
SGP,1990,-0.05156663732638882,-0.24706540935479382,-0.187186589916152,-0.5264299083895788,-0.9355381096194206
SGP,1991,-0.05165954562463128,-0.2464243124218839,-0.17994079532055987,-0.5124785129117215,-0.8973388919905984
SGP,1992,-0.054741226732679366,-0.24572735066772325,-0.17476001496423138,-0.5023989132466201,-0.8537244816776633
SGP,1993,-0.054671705300934674,-0.24512399747756333,-0.1681744008493203,-0.4788193703100822,-0.7599570885476516
SGP,1994,-0.05252250261899757,-0.2443544202028782,-0.15800358899585518,-0.42778222470419697,-0.6347989485469003
SGP,1995,-0.05617928207831348,-0.24358571034908671,-0.1470252411943487,-0.37981240400529764,-0.47804979139163206
SGP,1996,-0.05707347444923711,-0.2425200364011206,-0.14043336983630525,-0.36472074487570544,-0.4290158813861011
SGP,1997,-0.05542902048768235,-0.24160644539033807,-0.1374557918525289,-0.36478562155443617,-0.42112709983082075
SGP,1998,-0.06144879219912856,-0.24065027786325527,-0.14864537927192753,-0.3985438688925265,-0.6415320486888297
SGP,1999,-0.06069545645892759,-0.2404205935577216,-0.148211150610056,-0.38783921590933573,-0.5745743101550814
SGP,2000,-0.05713061260749418,-0.23991643978723823,-0.14060169004742798,-0.3361078897648154,-0.4059955697126767
SGP,2001,-0.058096564025087546,-0.2391137109980635,-0.14548522893933757,-0.37202049045573526,-0.5391142727431134
SGP,2002,-0.06177793066874233,-0.238837171385771,-0.14335188358850082,-0.3643560931629817,-0.5359487106797817
SGP,2003,-0.059393488436841536,-0.2392827195765498,-0.13938144748074344,-0.28667185596126976,-0.39398653321508287
SGP,2004,-0.05633250500874794,-0.23890485937247954,-0.12586649965798385,-0.2000167392048496,-0.12566028626010914
SGP,2005,-0.05961295642551061,-0.23818250915636477,-0.11593715636756181,-0.1306389550588908,0.0641872983681585
SGP,2006,-0.05818746984582319,-0.2371940648249372,-0.09975434702025814,-0.03632615246741098,0.3417159269396244
SGP,2007,-0.05516052990958181,-0.23582926916443922,-0.07463656880360445,0.025196899900650677,0.5171856861739518
SGP,2008,-0.04317207759178687,-0.2340011468294685,-0.06478389262984134,0.11214978272062172,0.9236481597428611
SGP,2009,-0.05915807454964754,-0.23292104745336364,-0.06436962621294327,-0.04074365722344505,0.39250130424505375
SGP,2010,-0.05325532037976548,-0.23227114510499564,-0.028880204457366807,0.14277844575160054,0.8591238122386301
SGP,2011,-0.046829889721147204,-0.231491515952896,0.0018605939313554823,0.2717181453700674,1.2537710579230312
SGP,2012,-0.04861160565472385,-0.23055303214924144,0.014092383630348525,0.26923459200791044,1.3539277180540836
SGP,2013,-0.05448800601601469,-0.22992087183831134,0.023795703151142465,0.2733877580501064,1.3057838987943629
SGP,2014,-0.058022479255673845,-0.22940652769464054,0.029460010555504155,0.2848611151686751,1.3409448308209315
SGP,2015,-0.06212500509763161,-0.2289306999543477,0.02412386447699337,0.14215175001413455,0.7607559068591557
SGP,2016,-0.06215058500996847,-0.22840382558785202,0.032717151754702335,0.09493600184097738,0.6620721651499978
SGP,2017,-0.05921230590738796,-0.22836759800935305,0.05153015297717987,0.191052932056605,0.9821025421946569
SGP,2018,-0.059577136489903995,-0.22817499412470957,0.07767482736906935,0.27943931757958573,1.2904560253639903
SGP,2019,-0.059241461941009065,-0.22770197274613144,0.07768178541453322,0.229794576025213,1.2070821500490219
SGP,2020,-0.061221938011591225,-0.22783144442607078,0.0563736369915791,0.16664158726477535,0.9957873570482275
SGP,2021,-0.05463046193821245,-0.2295243074156438,0.1221506651031212,0.37877348784067916,1.5441703139491176
SLB,1980,-0.026040842342689052,-0.26754089412760146,-0.21513921094242422,-0.4899448217441198,-0.9629497721655524
SLB,1981,-0.01727313929454581,-0.26747951863243824,-0.2151307396625753,-0.5078103223814476,-0.9570016736313927
SLB,1982,-0.026325739739552118,-0.26741650305575343,-0.21513139921301455,-0.5235906920473883,-1.0471405684460349
SLB,1983,-0.044213934495429104,-0.26735186197604943,-0.2151404792577705,-0.5168114665306506,-1.0350836861239252
SLB,1984,-0.03145797103109216,-0.26728556623632144,-0.21514020714697316,-0.45061548680216207,-1.0119212143685314
SLB,1985,-0.03537811735181927,-0.2672178345141057,-0.2151526792301277,-0.49847314208215754,-0.9913200919455545
SLB,1986,-0.024765978450891613,-0.26714941031302525,-0.21516659658566548,-0.5081536454080249,-1.0416594182875853
SLB,1987,-0.031603262289498404,-0.2670796376004715,-0.21516076028300857,-0.5112141968264694,-1.001762339975111
SLB,1988,-0.01637507856112973,-0.26700783118683097,-0.21514415274972779,-0.47467371118418833,-0.9246416916647096
SLB,1989,-0.021160169834401072,-0.26693481475749015,-0.21514696032026867,-0.4897865891613196,-0.8536128889838106
SLB,1990,-0.03757979012146602,-0.2668608069899851,-0.21511431768900985,-0.49778274826150265,-0.9530687778445014
SLB,1991,-0.020847708130239048,-0.266785705834799,-0.21510447497438387,-0.4696090190910282,-0.857559060654245
SLB,1992,-0.03224260564327798,-0.266709409242415,-0.2150722218710652,-0.4310829225975043,-0.8607178292329657
