Country Code,Year,Inflation,Population,GDP,Export,Import
PHL,1981,-0.026187471278005726,0.08913982122054866,-0.15681788668721655,-0.5717469315937119,-1.1297312790421927
PHL,1982,-0.033757845168454294,0.09921226713238421,-0.15433543070760392,-0.5805115927481065,-1.1355910757754637
PHL,1983,-0.03426689188408334,0.11012118208711416,-0.15301506166234044,-0.5815182847856168,-1.1440239251555153
PHL,1984,0.07239952074273001,0.12126770539899494,-0.15800775086663432,-0.5766164433590725,-1.1880498142517353
PHL,1985,0.00032857465772218514,0.13208864529181485,-0.16252964739579914,-0.5850778701799495,-1.2159279730882093
PHL,1986,-0.057768174439809875,0.14251109192356404,-0.16037371669488332,-0.5825946197791829,-1.2214624314026976
PHL,1987,-0.050037023350499116,0.15351830197972988,-0.15760106738189583,-0.5714672096862217,-1.1665213130382195
PHL,1988,-0.02413014584722278,0.1650286831026789,-0.15315838092125747,-0.5542780516447323,-1.1225014116670529
PHL,1989,-0.028409222848879503,0.1761362479014554,-0.14878129070794974,-0.5447577963968132,-1.0529400277645273
PHL,1990,-0.028582913841459157,0.1877037604138811,-0.14646438744956822,-0.5402837799252834,-1.0006805982960065
PHL,1991,-0.009837110106074772,0.19882133230317103,-0.14680248423991923,-0.5315399477250525,-1.0047352091642596
PHL,1992,-0.03791425872714977,0.21005748275663208,-0.14648033468968405,-0.5194067400689709,-0.9295908940720923
PHL,1993,-0.04303379885802063,0.22173481853876512,-0.1447902454977718,-0.5017923127905483,-0.8385902559929301
PHL,1994,-0.033321897213790225,0.23256918612758304,-0.1413284906171002,-0.47399774727163174,-0.7258908914597945
PHL,1995,-0.04272767561582795,0.24368218750571485,-0.13750751277142276,-0.41034473581840375,-0.5633756990240554
PHL,1996,-0.0410232523078147,0.2556469997062336,-0.13244225622794692,-0.3715505243147483,-0.39840549958346594
PHL,1997,-0.04601353154010474,0.2681545382731287,-0.1276967958392139,-0.31181454118899254,-0.270206229775537
PHL,1998,-0.0363690742497064,0.2818530734466858,-0.12819157416751656,-0.25130689257691624,-0.4733929907135454
PHL,1999,-0.04509057224356155,0.29613397762082044,-0.12498739291795459,-0.15568846666707808,-0.44283513903155663
PHL,2000,-0.05028217162257395,0.3097591953908632,-0.12065078106778415,-0.13563651333290971,-0.3156851639743893
PHL,2001,-0.04666120320697685,0.322685379679652,-0.11750124735274799,-0.21477961520384997,-0.37574301890537287
PHL,2002,-0.05360141183475299,0.33482053075541934,-0.11354570419956073,-0.1739561105051663,-0.19978767494007632
PHL,2003,-0.05474883587353625,0.34692325885792324,-0.10793003395544563,-0.16029843334461075,-0.1574799771708775
PHL,2004,-0.04802740122223891,0.35902397098655636,-0.10030906060594531,-0.11424522642156895,-0.05693024569400279
PHL,2005,-0.04356159779847844,0.3708247542372631,-0.09419858487810544,-0.09322918523624978,0.039595754876021676
PHL,2006,-0.046291452509558004,0.3816908097330595,-0.0873009794672271,-0.011050363144214162,0.17048862473513973
PHL,2007,-0.053132435797773145,0.3930894171133865,-0.07839306986706526,0.029743857931741353,0.2821975097687224
PHL,2008,-0.03894774071712648,0.4049080530135692,-0.07206979298114734,0.011210758160767411,0.3513117087126251
PHL,2009,-0.04964204672911357,0.41717241564204594,-0.0698702187526576,-0.13086291916837248,-0.06332858280914895
PHL,2010,-0.05077777075154718,0.43138521337761715,-0.05856995553481411,0.04351889621314923,0.2956573377892692
PHL,2011,-0.04832058126945929,0.4452968086055602,-0.05218958621996584,0.0008959092679892159,0.456153303268427
PHL,2012,-0.05279646673489132,0.4593205487482097,-0.04034402886227752,0.05155604608109485,0.5058450292847987
PHL,2013,-0.05397210061265178,0.47315452534318864,-0.027950311399384423,0.11294676139733123,0.5029754817983019
PHL,2014,-0.05128587101859169,0.4854599279595964,-0.015508897378251304,0.1850901936265121,0.587539902377231
PHL,2015,-0.05902231773509894,0.4967105322907009,-0.002277032313843464,0.14137516209976395,0.7599081292285795
PHL,2016,-0.057488841217838274,0.5070649743742628,0.013570680481334262,0.10780709958225694,1.0788434916105327
PHL,2017,-0.05325630939069405,0.5171373766187943,0.030032532348236454,0.27335481084476076,1.534111198146925
PHL,2018,-0.04675687665760624,0.526930453675031,0.046138176954024175,0.25700067537787613,1.9109829588059393
PHL,2019,-0.05447652112587098,0.5366784224061751,0.0626629921678379,0.2949978324301519,1.8479558500976467
PHL,2020,-0.054473618139501606,0.5459692308532459,0.03538325495626737,0.20882505795371456,1.2163779028350143
PHL,2021,-0.05041433446591266,0.5533903872876278,0.05020289874877685,0.35218578372194387,2.1752258970025533
PLW,2002,-0.0642496530177951,-0.269603267634841,-0.2237524691196447,1.8585090737168888,-0.00015666583764599231
PLW,2003,-0.05836426216041175,-0.26960213228493546,-0.2237585204736112,0.39058098624527854,-0.12022659895073318
PLW,2004,-0.047670524657051315,-0.2696009605456099,-0.2237513637669027,0.07950421968142693,0.14968970303357784
PLW,2005,-0.05035007963329295,-0.2696009678234939,-0.22374491672700214,1.0059693073620273,0.1198990878769043
PLW,2006,-0.04908428299029334,-0.2696026126252801,-0.22374515834053713,1.0281100024755954,0.2631804616710867
PLW,2007,-0.05223604217457892,-0.269604730489527,-0.22374173715999718,0.7090379846081603,0.27360221433147425
PLW,2008,-0.029143314794535097,-0.26960686290954183,-0.22375264099207476,0.5860341227536308,0.4731610518058756
PLW,2009,-0.057000789258028706,-0.26960904627474475,-0.223766259401824,0.09401867533629749,-0.09732710178497501
